0,1724048;-2,727798;3,7078268;-0,8687838;0,061296;0,009998;-3,1306874
0,1800334;-2,7213421;3,6993754;-0,8681601;0,0635213;0,019996;-3,1045248
0,1876575;-2,7148818;3,6909755;-0,8675143;0,0657311;0,0299939;-3,078827
0,1952771;-2,7084166;3,6826263;-0,8668465;0,0679244;0,0399919;-3,0536054
0,2028928;-2,7019459;3,6743267;-0,8661568;0,0700998;0,0499899;-3,0288708
0,2105049;-2,6954691;3,6660757;-0,8654454;0,072256;0,0599879;-3,004634
0,2181137;-2,6889856;3,6578724;-0,8647124;0,0743919;0,0699859;-2,9809051
0,2257195;-2,6824949;3,6497157;-0,863958;0,0765062;0,0799838;-2,9576939
0,2333226;-2,6759964;3,6416044;-0,8631823;0,0785977;0,0899818;-2,9350099
0,2409235;-2,6694894;3,6335375;-0,8623855;0,0806652;0,0999798;-2,9128622
0,2485225;-2,6629735;3,6255136;-0,8615678;0,0827076;0,1099778;-2,8873544
0,2560888;-2,6564747;3,6175425;-0,8607315;0,0850217;0,1199758;-2,8616678
0,2636491;-2,6499699;3,6096249;-0,8598718;0,0873665;0,1299738;-2,8363603
0,2712078;-2,6434551;3,6017601;-0,8589883;0,0896993;0,1399717;-2,8114314
0,2787647;-2,6369299;3,5939475;-0,8580812;0,0920197;0,1499697;-2,7868806
0,28632;-2,6303941;3,5861863;-0,8571504;0,0943274;0,1599677;-2,7627071
0,2938736;-2,6238473;3,5784758;-0,856196;0,0966221;0,1699657;-2,7389104
0,3014253;-2,6172892;3,5708153;-0,8552182;0,0989034;0,1799637;-2,7154899
0,3089752;-2,6107196;3,5632041;-0,854217;0,101171;0,1899616;-2,6924451
0,3165233;-2,6041383;3,5556413;-0,8531925;0,1034246;0,1999596;-2,6697754
0,3240694;-2,5975448;3,5481264;-0,8521449;0,1056639;0,2099576;-2,6474802
0,3316136;-2,5909389;3,5406584;-0,8510742;0,1078886;0,2199556;-2,622951
0,3391155;-2,5843557;3,533244;-0,8499856;0,1103068;0,2299536;-2,5976778
0,3465975;-2,5777754;3,5258857;-0,8488741;0,1128006;0,2399515;-2,5728201
0,3540774;-2,571182;3,5185827;-0,847737;0,1152771;0,2499495;-2,5483773
0,3615552;-2,5645752;3,5113341;-0,8465744;0,117736;0,2599475;-2,5243487
0,3690309;-2,5579546;3,504139;-0,8453865;0,1201769;0,2699455;-2,5007337
0,3765043;-2,5513199;3,4969967;-0,8441734;0,1225994;0,2799435;-2,4775316
0,3839755;-2,5446708;3,4899062;-0,8429352;0,1250031;0,2899415;-2,4547419
0,3914444;-2,5380071;3,4828666;-0,841672;0,1273877;0,2999394;-2,4323639
0,3989109;-2,5313283;3,4758772;-0,840384;0,1297527;0,3099374;-2,4103972
0,406375;-2,5246342;3,4689371;-0,8390713;0,1320979;0,3199354;-2,3888411
0,4138366;-2,5179245;3,4620452;-0,8377341;0,1344228;0,3299334;-2,3670241
0,4212647;-2,5112268;3,4552028;-0,836378;0,1367832;0,3399314;-2,3446751
0,4286485;-2,5045507;3,4484116;-0,8350043;0,1392019;0,3499293;-2,3226762
0,4360296;-2,4978585;3,4416708;-0,8336054;0,1416049;0,3599273;-2,3010248
0,4434079;-2,4911498;3,4349799;-0,8321814;0,1439921;0,3699253;-2,2797187
0,4507832;-2,4844244;3,428338;-0,8307323;0,1463633;0,3799233;-2,2587557
0,4581555;-2,477682;3,4217445;-0,8292583;0,1487183;0,3899213;-2,2381335
0,4655245;-2,4709225;3,4151987;-0,8277594;0,1510571;0,3999192;-2,2178501
0,4728902;-2,4641455;3,4086998;-0,8262359;0,1533793;0,4099172;-2,1979035
0,4802524;-2,4573508;3,402247;-0,8246877;0,1556849;0,4199152;-2,1782917
0,4876109;-2,4505382;3,3958398;-0,823115;0,1579736;0,4299132;-2,159013
0,4949657;-2,4437074;3,3894773;-0,8215179;0,1602453;0,4399112;-2,1400264
0,5023126;-2,4368619;3,3831589;-0,8198974;0,1625032;0,4499092;-2,1205932
0,5095794;-2,4300689;3,3768863;-0,8182694;0,1648117;0,4599071;-2,1014431
0,516842;-2,4232575;3,3706588;-0,816617;0,1671068;0,4699051;-2,0825736
0,5241003;-2,4164274;3,3644758;-0,8149401;0,1693885;0,4799031;-2,0639821
0,5313541;-2,4095784;3,3583368;-0,8132389;0,1716567;0,4899011;-2,0456663
0,5386032;-2,4027102;3,3522412;-0,8115135;0,1739115;0,4998991;-2,0276238
0,5458474;-2,3958228;3,3461884;-0,8097639;0,1761526;0,509897;-2,0098525
0,5530866;-2,3889158;3,3401778;-0,8079902;0,17838;0,519895;-1,9923501
0,5603205;-2,3819891;3,3342089;-0,8061925;0,1805936;0,529893;-1,9751148
0,5675491;-2,3750425;3,3282811;-0,804371;0,1827934;0,539891;-1,9581445
0,574772;-2,3680758;3,3223937;-0,8025256;0,1849792;0,549889;-1,9414374
0,5819891;-2,3610887;3,3165462;-0,8006566;0,1871509;0,5598869;-1,9250323
0,5891558;-2,3541244;3,310738;-0,7987756;0,1893048;0,5698849;-1,9088764
0,5962795;-2,3471757;3,3049684;-0,7968811;0,1914455;0,5798829;-1,892921
0,6033969;-2,3402065;3,2992371;-0,7949634;0,193577;0,5898809;-1,877164
0,6105079;-2,3332168;3,2935436;-0,7930226;0,1956994;0,5998789;-1,8616032
0,6176121;-2,3262063;3,2878876;-0,7910588;0,1978128;0,6098769;-1,8462365
0,6247094;-2,319175;3,2822687;-0,7890721;0,199917;0,6198748;-1,831062
0,6317995;-2,3121227;3,2766864;-0,7870624;0,2020121;0,6298728;-1,8160778
0,6388822;-2,3050491;3,2711404;-0,7850298;0,204098;0,6398708;-1,8012822
0,6459573;-2,2979543;3,2656303;-0,7829744;0,2061747;0,6498688;-1,7866734
0,6530246;-2,2908379;3,2601557;-0,7808962;0,2082422;0,6598668;-1,7722498
0,6600838;-2,2836999;3,2547162;-0,7787953;0,2103005;0,6698647;-1,75801
0,6671347;-2,2765401;3,2493113;-0,7766717;0,2123494;0,6798627;-1,7444983
0,6741062;-2,2694308;3,2439392;-0,7745474;0,2143373;0,6898607;-1,7311671
0,6810622;-2,2623069;3,2385992;-0,7724034;0,2163157;0,6998587;-1,71796
0,6880094;-2,2551613;3,2332913;-0,7702378;0,2182899;0,7098567;-1,7048755
0,6949476;-2,2479939;3,2280152;-0,7680504;0,2202597;0,7198546;-1,6919119
0,7018763;-2,2408046;3,2227707;-0,7658414;0,2222253;0,7298526;-1,6790678
0,7087955;-2,2335933;3,2175575;-0,7636107;0,2241867;0,7398506;-1,6663418
0,7157049;-2,2263598;3,2123754;-0,7613583;0,2261438;0,7498486;-1,6537326
0,7226042;-2,2191041;3,2072243;-0,7590843;0,2280966;0,7598466;-1,6412389
0,7294931;-2,2118261;3,202104;-0,7567887;0,2300452;0,7698446;-1,6288595
0,7363714;-2,2045256;3,1970141;-0,7544715;0,2319894;0,7798425;-1,6165933
0,7432389;-2,1972026;3,1919546;-0,7521327;0,2339294;0,7898405;-1,6045922
0,7500847;-2,1898681;3,1869246;-0,749776;0,23585;0,7998385;-1,5935479
0,7568592;-2,1825757;3,1819214;-0,7474194;0,2376831;0,8098365;-1,5825614
0,7636223;-2,175261;3,1769449;-0,7450424;0,2395168;0,8198345;-1,5716319
0,7703737;-2,1679239;3,1719951;-0,7426451;0,2413512;0,8298324;-1,5607581
0,7771131;-2,1605642;3,1670718;-0,7402275;0,2431863;0,8398304;-1,5499392
0,7838404;-2,153182;3,1621751;-0,7377894;0,245022;0,8498284;-1,5391742
