0.5225040;-4.5738888;3.7562038;-1.1810608;0.3059925;0.6197856;-0.4282287
0.5317662;-4.5700678;3.7550639;-1.1780027;0.3044285;0.6297822;-0.4280988
0.5410344;-4.5662112;3.7539241;-1.1749545;0.3028772;0.6397787;-0.4279688
0.5503084;-4.5623190;3.7527843;-1.1719160;0.3013382;0.6497753;-0.4278388
0.5595883;-4.5583912;3.7516444;-1.1688872;0.2998116;0.6597718;-0.5189254
0.5687519;-4.5544801;3.7502615;-1.1659076;0.2982849;0.6697683;-0.5581747
0.5778683;-4.5505572;3.7487733;-1.1629548;0.2967668;0.6797649;-0.5579532
0.5869900;-4.5466000;3.7472852;-1.1600115;0.2952627;0.6897614;-0.5577316
0.5961170;-4.5426087;3.7457970;-1.1570777;0.2937727;0.6997580;-0.5575101
0.6052491;-4.5385832;3.7443089;-1.1541532;0.2922965;0.7097545;-0.5572886
0.6143862;-4.5345236;3.7428208;-1.1512380;0.2908341;0.7197510;-0.5570670
0.6235283;-4.5304299;3.7413326;-1.1483321;0.2893853;0.7297476;-0.5568455
0.6326753;-4.5263021;3.7398445;-1.1454352;0.2879500;0.7397441;-0.5566240
0.6418270;-4.5221402;3.7383563;-1.1425475;0.2865281;0.7497407;-0.5564024
0.6509835;-4.5179443;3.7368682;-1.1396686;0.2851194;0.7597372;-0.6140511
0.6600604;-4.5137534;3.7352252;-1.1368251;0.2837145;0.7697338;-0.6718595
0.6690573;-4.5095685;3.7334266;-1.1340169;0.2823142;0.7797303;-0.6715359
0.6780584;-4.5053510;3.7316281;-1.1312175;0.2809283;0.7897268;-0.6712123
0.6870637;-4.5011007;3.7298296;-1.1284269;0.2795567;0.7997234;-0.6708888
0.6960731;-4.4968178;3.7280311;-1.1256449;0.2781991;0.8097199;-0.6705652
0.7050864;-4.4925023;3.7262326;-1.1228716;0.2768555;0.8197165;-0.6702416
0.7141036;-4.4881542;3.7244340;-1.1201067;0.2755257;0.8297130;-0.6699180
0.7231246;-4.4837735;3.7226355;-1.1173502;0.2742095;0.8397096;-0.6695944
0.7321492;-4.4793603;3.7208370;-1.1146021;0.2729069;0.8497061;-0.6692709
0.7411775;-4.4749146;3.7190385;-1.1118622;0.2716177;0.8597026;-0.6801879
0.7501917;-4.4704452;3.7172097;-1.1091358;0.2703400;0.8696992;-0.7718819
0.7590657;-4.4660154;3.7151333;-1.1064608;0.2690614;0.8796957;-0.7714506
0.7679429;-4.4615543;3.7130570;-1.1037940;0.2677968;0.8896923;-0.7710193
0.7768231;-4.4570621;3.7109806;-1.1011351;0.2665462;0.8996888;-0.7705881
0.7857063;-4.4525387;3.7089042;-1.0984842;0.2653093;0.9096854;-0.7701568
0.7945925;-4.4479841;3.7068279;-1.0958411;0.2640862;0.9196819;-0.7697255
0.8034814;-4.4433985;3.7047515;-1.0932058;0.2628765;0.9296784;-0.7692942
0.8123729;-4.4387818;3.7026751;-1.0905781;0.2616803;0.9396750;-0.7688629
0.8212671;-4.4341341;3.7005987;-1.0879580;0.2604973;0.9496715;-0.7684316
0.8301638;-4.4294554;3.6985224;-1.0853454;0.2593274;0.9596681;-0.7680004
0.8390628;-4.4247458;3.6964460;-1.0827402;0.2581705;0.9696646;-0.8164647
0.8478833;-4.4200485;3.6942373;-1.0801660;0.2570199;0.9796612;-0.8593134
0.8566342;-4.4153594;3.6919113;-1.0776200;0.2558769;0.9896577;-0.8587722
0.8653872;-4.4106406;3.6895853;-1.0750812;0.2547473;0.9996542;-0.8582310
0.8741420;-4.4058920;3.6872593;-1.0725496;0.2536309;1.0096508;-0.8576897
0.8828987;-4.4011138;3.6849332;-1.0700250;0.2525275;1.0196473;-0.8571485
0.8916571;-4.3963060;3.6826072;-1.0675074;0.2514370;1.0296439;-0.8566073
0.9004171;-4.3914685;3.6802812;-1.0649967;0.2503594;1.0396404;-0.8560661
0.9091786;-4.3866015;3.6779552;-1.0624928;0.2492944;1.0496369;-0.8555249
0.9179416;-4.3817050;3.6756292;-1.0599956;0.2482419;1.0596335;-0.8549836
0.9267058;-4.3767791;3.6733031;-1.0575051;0.2472019;1.0696300;-0.8544424
0.9354713;-4.3718237;3.6709771;-1.0550211;0.2461741;1.0796266;-0.9172352
0.9441280;-4.3669016;3.6684785;-1.0525748;0.2451521;1.0896231;-0.9358709
0.9527523;-4.3619701;3.6659274;-1.0501443;0.2441407;1.0996197;-0.9352198
0.9613775;-4.3570103;3.6633763;-1.0477202;0.2431417;1.1096162;-0.9345688
0.9700035;-4.3520222;3.6608252;-1.0453024;0.2421550;1.1196127;-0.9339177
0.9786301;-4.3470059;3.6582740;-1.0428907;0.2411805;1.1296093;-0.9332667
0.9872573;-4.3419614;3.6557229;-1.0404852;0.2402181;1.1396058;-0.9326156
0.9958850;-4.3368887;3.6531718;-1.0380858;0.2392676;1.1496024;-0.9319646
1.0045131;-4.3317880;3.6506207;-1.0356923;0.2383288;1.1595989;-0.9313135
1.0131415;-4.3266592;3.6480696;-1.0333047;0.2374018;1.1695955;-0.9306625
1.0217700;-4.3215024;3.6455184;-1.0309230;0.2364863;1.1795920;-0.9300115
1.0303987;-4.3163177;3.6429673;-1.0285469;0.2355822;1.1895885;-0.9905159
1.0389172;-4.3111717;3.6402483;-1.0262068;0.2346853;1.1995851;-1.0027815
1.0474122;-4.3060129;3.6374935;-1.0238788;0.2337991;1.2095816;-1.0020223
1.0559069;-4.3008272;3.6347387;-1.0215562;0.2329244;1.2195782;-1.0012632
1.0644014;-4.2956145;3.6319839;-1.0192392;0.2320610;1.2295747;-1.0005040
1.0728954;-4.2903750;3.6292291;-1.0169275;0.2312089;1.2395713;-0.9997449
1.0813889;-4.2851087;3.6264743;-1.0146210;0.2303678;1.2495678;-0.9989857
1.0898818;-4.2798157;3.6237195;-1.0123198;0.2295379;1.2595643;-0.9982266
1.0983740;-4.2744959;3.6209647;-1.0100238;0.2287188;1.2695609;-0.9974674
1.1068653;-4.2691496;3.6182099;-1.0077328;0.2279105;1.2795574;-0.9967083
1.1153558;-4.2637766;3.6154551;-1.0054469;0.2271129;1.2895540;-0.9959491
1.1238452;-4.2583771;3.6127003;-1.0031659;0.2263259;1.2995505;-1.0426364
1.1322458;-4.2530073;3.6098141;-1.0009132;0.2255480;1.3095470;-1.0611291
1.1406095;-4.2476346;3.6068744;-0.9986749;0.2247801;1.3195436;-1.0602646
1.1489719;-4.2422362;3.6039346;-0.9964414;0.2240229;1.3295401;-1.0594000
1.1573329;-4.2368123;3.6009949;-0.9942124;0.2232760;1.3395367;-1.0585355
1.1656925;-4.2313629;3.5980551;-0.9919881;0.2225395;1.3495332;-1.0576710
1.1740504;-4.2258880;3.5951154;-0.9897682;0.2218132;1.3595298;-1.0568065
1.1824067;-4.2203877;3.5921756;-0.9875528;0.2210971;1.3695263;-1.0559420
1.1907612;-4.2148620;3.5892359;-0.9853417;0.2203910;1.3795228;-1.0550775
1.1991138;-4.2093110;3.5862961;-0.9831349;0.2196948;1.3895194;-1.0542130
1.2074644;-4.2037348;3.5833564;-0.9809324;0.2190085;1.3995159;-1.0533485
1.2158129;-4.1981333;3.5804167;-0.9787339;0.2183320;1.4095125;-1.0785617
1.2241103;-4.1925397;3.5774040;-0.9765525;0.2176655;1.4195090;-1.1118667
1.2323413;-4.1869649;3.5742957;-0.9743919;0.2170093;1.4295056;-1.1109002
1.2405699;-4.1813658;3.5711874;-0.9722352;0.2163628;1.4395021;-1.1099337
1.2487962;-4.1757423;3.5680791;-0.9700824;0.2157259;1.4494986;-1.1089672
1.2570199;-4.1700945;3.5649708;-0.9679334;0.2150985;1.4594952;-1.1080007
1.2652410;-4.1644225;3.5618625;-0.9657881;0.2144805;1.4694917;-1.1070342
