8.509203511729805,4.220900466665545,0.0,0.0
8.516832111729803,4.2273563666655445,0.0,0.0
8.524456211729804,4.233816666665545,0.0,0.0
8.532075811729804,4.240281866665544,0.0,0.0
8.539691511729805,4.246752566665545,0.0,0.0
8.547303611729804,4.253229366665545,0.0,0.0
8.554912411729804,4.259712866665545,0.0,0.0
8.562518211729804,4.266203566665545,0.0,0.0
8.570121311729803,4.272702066665545,0.0,0.0
8.577722211729803,4.279209066665545,0.0,0.0
8.585321211729804,4.285724966665544,0.0,0.0
8.592887511729804,4.292223766665545,0.0,0.0
8.600447811729804,4.298728566665545,0.0,0.0
8.608006511729805,4.305243366665545,0.0,0.0
8.615563411729804,4.3117685666655445,0.0,0.0
8.623118711729804,4.3183043666655445,0.0,0.0
8.630672311729803,4.324851166665544,0.0,0.0
8.638224011729804,4.331409266665545,0.0,0.0
8.645773911729805,4.337978866665544,0.0,0.0
8.653322011729804,4.344560166665545,0.0,0.0
8.660868111729805,4.351153666665544,0.0,0.0
8.668412311729805,4.357759566665544,0.0,0.0
8.675914211729804,4.364342766665544,0.0,0.0
8.683396211729804,4.3709230666655445,0.0,0.0
8.690876111729803,4.377516466665545,0.0,0.0
8.698353911729804,4.3841232666655445,0.0,0.0
8.705829611729804,4.390743866665545,0.0,0.0
8.713303011729804,4.3973785666655445,0.0,0.0
8.720774211729804,4.404027666665545,0.0,0.0
8.728243111729803,4.410691366665544,0.0,0.0
8.735709611729805,4.4173701666655445,0.0,0.0
8.743173711729805,4.424064266665544,0.0,0.0
8.750635311729804,4.430773966665544,0.0,0.0
8.758063411729804,4.4374716666655445,0.0,0.0
8.765447211729803,4.4441477666655445,0.0,0.0
8.772828311729803,4.450839966665544,0.0,0.0
8.780206611729804,4.457548666665545,0.0,0.0
8.787581911729804,4.464274066665545,0.0,0.0
8.794954211729804,4.471016466665544,0.0,0.0
8.802323211729805,4.477775966665545,0.0,0.0
8.809688911729804,4.484552966665545,0.0,0.0
8.817051111729803,4.491347666665545,0.0,0.0
8.824409611729804,4.498160266665545,0.0,0.0
